fragment_id	length
seq_id_2604	11227
seq_id_8938	1067
seq_id_5798	40173
seq_id_5460	25384
seq_id_72	5112
seq_id_655	810
seq_id_1284	5888
seq_id_6350	3344
seq_id_3576	2099
seq_id_405	156584
seq_id_2055	10553
seq_id_1652	1313
seq_id_6063	2169
seq_id_1822	54510
seq_id_6420	11822
seq_id_11505	518
seq_id_1423	23789
seq_id_11649	2620
seq_id_8755	645
seq_id_3857	34030
seq_id_2658	26645
seq_id_1795	3506
seq_id_4760	2199
seq_id_4124	2731
seq_id_3775	1518
seq_id_10076	5719
seq_id_2981	16024
seq_id_7908	2779
seq_id_5537	1460
seq_id_809	8330
seq_id_6986	6906
seq_id_9372	123623
seq_id_10605	608
seq_id_9346	1189
seq_id_7584	6108
seq_id_6249	8143
seq_id_9201	21941
seq_id_4469	1102
seq_id_3675	7750
seq_id_3053	504
seq_id_8490	6368
seq_id_3372	26857
seq_id_9552	13691
seq_id_642	6446
seq_id_6624	16516
seq_id_5300	932
seq_id_1321	759
seq_id_10618	3135
seq_id_10039	2135
seq_id_1480	1663
seq_id_7718	9841
seq_id_5855	1683
seq_id_4595	10133
seq_id_710	1259
seq_id_4505	1896
seq_id_2094	9567
seq_id_7340	2869
seq_id_8764	1938
seq_id_8323	17656
seq_id_8341	1168
seq_id_6931	8841
seq_id_5176	2259
seq_id_6581	4539
seq_id_10119	4958
seq_id_7317	1069
seq_id_9560	6389
seq_id_1359	2364
seq_id_10507	14825
seq_id_1239	732
seq_id_11829	10122
seq_id_9681	4580
seq_id_7511	1331
seq_id_3313	2629
seq_id_3252	5853
seq_id_395	2466
seq_id_8859	829
seq_id_9856	11187
seq_id_6817	28827
seq_id_4075	2235
seq_id_7174	107032
seq_id_8640	20921
seq_id_3148	31442
seq_id_8456	2564
seq_id_349	2685
seq_id_1722	1890
seq_id_3400	4395
seq_id_11132	8679
seq_id_7388	4697
seq_id_7793	2212
seq_id_4122	18582
seq_id_6487	4732
seq_id_695	5517
seq_id_3564	612
seq_id_11454	3914
seq_id_10993	2908
seq_id_966	10633
seq_id_9411	7279
seq_id_9906	6331
seq_id_281	1086
seq_id_4018	1334
seq_id_2290	6569
seq_id_1732	1139
seq_id_1568	3024
seq_id_10124	42568
seq_id_5407	1034
seq_id_4218	10119
seq_id_3303	18246
seq_id_9842	7483
seq_id_5275	5730
seq_id_9674	587
seq_id_377	21976
seq_id_11741	10629
seq_id_1521	20915
seq_id_250	1682
seq_id_3764	1428
seq_id_3371	1574
seq_id_3999	6752
seq_id_11016	958
seq_id_5014	4759
seq_id_1055	728
seq_id_6337	646
seq_id_9256	9354
seq_id_249	4465
seq_id_7647	6532
seq_id_9006	55119
seq_id_10793	1353
seq_id_678	5110
seq_id_5545	3007
seq_id_6757	4554
seq_id_7927	1310
seq_id_540	3221
seq_id_8039	5272
seq_id_1702	1287
seq_id_3998	4882
seq_id_11308	1129
seq_id_5809	15233
seq_id_8083	4708
seq_id_6702	5022
seq_id_988	2017
seq_id_11440	6421
seq_id_4692	752
seq_id_6368	1477
seq_id_4751	7013
seq_id_1881	4448
seq_id_11164	633
seq_id_24	551
seq_id_11848	1912
seq_id_6241	4832
seq_id_5512	1971
seq_id_3888	1997
seq_id_9141	2229
seq_id_518	2439
seq_id_8790	92865
seq_id_1695	1457
seq_id_9198	2410
seq_id_4665	851
seq_id_2236	5009
seq_id_7437	28102
seq_id_6930	6802
seq_id_1831	1622
seq_id_6788	23058
seq_id_8163	1520
seq_id_939	918
seq_id_888	3574
seq_id_11682	661
seq_id_7330	13280
seq_id_5381	4774
seq_id_2694	101242
seq_id_353	6239
seq_id_5224	1900
seq_id_11961	7352
seq_id_5804	1322
seq_id_2760	3706
seq_id_3036	17452
seq_id_5589	3381
seq_id_8973	9684
seq_id_10819	6294
seq_id_4613	23257
seq_id_4867	4253
seq_id_6082	2611
seq_id_4888	17000
seq_id_10668	1161
seq_id_6403	5588
seq_id_6398	2495
seq_id_11450	2505
seq_id_7231	15562
seq_id_11857	5416
seq_id_2389	2412
seq_id_11280	1451
seq_id_10840	3044
seq_id_9767	2185
seq_id_8177	1261
seq_id_9929	4631
seq_id_2985	33443
seq_id_8159	4321
seq_id_3600	6926
seq_id_2860	5204
seq_id_6806	6403
seq_id_3705	2890
seq_id_11276	2174
seq_id_5046	19800
seq_id_5295	3056
seq_id_9532	2035
seq_id_3487	5588
seq_id_6372	53888
seq_id_2208	3889
seq_id_8144	931
seq_id_2744	643
seq_id_11472	42979
seq_id_2720	2384
seq_id_1461	2429
seq_id_9212	38018
seq_id_144	1263
seq_id_8415	4526
seq_id_3454	525
seq_id_5770	7714
seq_id_1312	13054
seq_id_8019	1263
seq_id_3847	7986
seq_id_2134	2721
seq_id_5236	15754
seq_id_1448	1335
seq_id_10178	10462
seq_id_1512	797
seq_id_4808	1640
seq_id_1315	1311
seq_id_11241	6302
seq_id_18	1854
seq_id_730	37954
seq_id_4935	7102
seq_id_10820	3448
seq_id_8156	1281
seq_id_4416	1559
seq_id_6933	2804
seq_id_10388	4620
seq_id_11964	2299
seq_id_4275	118757
seq_id_4324	2571
seq_id_4217	671
seq_id_7659	2392
seq_id_2676	102524
seq_id_400	121203
seq_id_6343	4769
seq_id_5729	5109
seq_id_4702	3177
seq_id_7662	23280
seq_id_4953	8132
seq_id_7652	48207
seq_id_1389	3996
seq_id_7923	640
seq_id_340	41973
seq_id_1775	2286
seq_id_7235	3717
seq_id_3643	510
seq_id_5287	4247
seq_id_7106	1585
seq_id_8579	815
seq_id_1640	1681
seq_id_5343	26379
seq_id_2493	1428
seq_id_5220	16256
seq_id_5350	645
seq_id_3897	3012
seq_id_1779	14283
seq_id_11892	1010
seq_id_2638	662
seq_id_7020	2506
seq_id_6175	1292
seq_id_6739	4793
seq_id_5433	44859
seq_id_6172	21961
seq_id_8161	4730
seq_id_9993	12890
seq_id_217	5978
seq_id_4105	4590
seq_id_5320	1484
seq_id_751	6093
seq_id_5888	705
seq_id_2976	8532
seq_id_66	4666
seq_id_6048	641
seq_id_9180	581
seq_id_10389	548
seq_id_336	7185
seq_id_6168	670
seq_id_11654	1161
seq_id_11387	2394
seq_id_6099	8485
seq_id_3242	33167
seq_id_9441	7025
seq_id_8942	541
seq_id_5781	1711
seq_id_5679	995
seq_id_2268	996
seq_id_2533	877
seq_id_424	37003
seq_id_211	2948
seq_id_6317	8212
seq_id_4871	6677
seq_id_11322	98446
seq_id_8419	2051
seq_id_2865	6245
seq_id_4635	8595
seq_id_450	5645
seq_id_436	65267
seq_id_3920	16203
seq_id_4403	2604
seq_id_716	12037
seq_id_3143	19297
seq_id_8385	13613
seq_id_11453	38672
seq_id_5410	1117
seq_id_3666	3405
seq_id_9415	8057
seq_id_7585	963
seq_id_11839	12185
seq_id_11735	1930
seq_id_3892	5789
seq_id_573	4481
seq_id_11860	1381
seq_id_1478	11168
seq_id_2535	866
seq_id_8563	6580
seq_id_10322	591
seq_id_11746	659
seq_id_578	3932
seq_id_8861	11216
seq_id_9533	3116
seq_id_9750	3533
seq_id_4986	535
seq_id_8474	7064
seq_id_6375	15486
seq_id_3484	49356
seq_id_9321	6267
seq_id_11936	2009
seq_id_11532	2328
seq_id_11614	3335
seq_id_4950	5703
seq_id_9786	8217
seq_id_10823	13142
seq_id_1899	775
seq_id_7775	1303
seq_id_2428	568
seq_id_4293	13171
seq_id_5082	729
seq_id_11384	5487
seq_id_8275	5406
seq_id_6419	876
seq_id_3533	8017
seq_id_8240	3809
seq_id_6255	35928
seq_id_9225	10052
seq_id_7891	2538
seq_id_7007	4100
seq_id_3981	3677
seq_id_1895	41370
seq_id_11663	4823
seq_id_5635	4496
seq_id_2780	3442
seq_id_29	3607
seq_id_6045	927
seq_id_8603	680
seq_id_5560	1769
seq_id_4461	3427
seq_id_2033	5513
seq_id_8116	762
seq_id_5731	4581
seq_id_9922	1336
seq_id_4621	5219
seq_id_5004	7228
seq_id_7128	690
seq_id_7867	35956
seq_id_5392	1664
seq_id_11082	1379
seq_id_5927	974
seq_id_1268	22299
seq_id_6511	531
seq_id_7856	3756
seq_id_3635	1500
seq_id_3688	8248
seq_id_4325	2744
seq_id_2908	1955
seq_id_7488	11127
seq_id_1223	69992
seq_id_1132	524
seq_id_4084	6865
seq_id_1279	6534
seq_id_2943	1264
seq_id_8264	1793
seq_id_3693	3483
seq_id_5497	28807
seq_id_11690	3967
seq_id_1628	51289
seq_id_87	4588
seq_id_7910	2316
seq_id_10266	1664
seq_id_9875	53831
seq_id_8831	1224
seq_id_9692	8079
seq_id_5293	565
seq_id_10276	986
seq_id_9625	801
seq_id_11698	665
seq_id_3802	1546
seq_id_6013	2198
seq_id_4769	13524
seq_id_5306	6341
seq_id_9527	17450
seq_id_9129	744
seq_id_4560	4510
seq_id_11038	1647
seq_id_11004	3771
seq_id_4370	281551
seq_id_3245	1249
seq_id_535	2358
seq_id_8128	9886
seq_id_9133	4312
seq_id_949	509
seq_id_4379	1304
seq_id_6724	889
seq_id_10648	12515
seq_id_7354	1829
seq_id_11213	4355
seq_id_11946	602
seq_id_3185	9168
seq_id_5826	7937
seq_id_10197	3091
seq_id_3343	7316
seq_id_1580	6645
seq_id_3014	751
seq_id_2195	3494
seq_id_467	896
seq_id_3172	4598
seq_id_4629	1888
seq_id_2817	3870
seq_id_11625	776
seq_id_3434	1633
seq_id_740	5665
seq_id_11697	1112
seq_id_11231	2389
seq_id_6570	1320
seq_id_787	11813
seq_id_7706	117654
seq_id_10020	1140
seq_id_342	26093
seq_id_3041	1996
seq_id_4238	1924
seq_id_11330	21793
seq_id_9808	3257
seq_id_2672	3445
seq_id_1387	10803
seq_id_45	24502
seq_id_4859	5431
seq_id_10809	14531
seq_id_2682	9154
seq_id_4230	3241
seq_id_2465	651
seq_id_1957	2660
seq_id_4352	11272
seq_id_12023	36392
seq_id_7350	15344
seq_id_6957	1407
seq_id_2960	1950
seq_id_30	12687
seq_id_4841	37559
seq_id_11307	705
seq_id_10121	1787
seq_id_11890	6781
seq_id_5854	1324
seq_id_1200	5880
seq_id_3771	5812
seq_id_3686	2163
seq_id_6640	7963
seq_id_4837	1432
seq_id_4858	2738
seq_id_1069	3626
seq_id_4949	1464
seq_id_5823	1275
seq_id_3077	23926
seq_id_941	11444
seq_id_11768	1064
seq_id_11542	1454
seq_id_9130	4070
seq_id_11220	28886
seq_id_3166	10350
seq_id_6277	17423
seq_id_10633	4396
seq_id_309	5799
seq_id_7633	1125
seq_id_9454	30539
seq_id_8023	6812
seq_id_9500	14124
seq_id_11558	1409
seq_id_9276	1589
seq_id_1204	17048
seq_id_8854	25498
seq_id_11210	73860
seq_id_9053	11592
seq_id_8770	2402
seq_id_3176	2909
seq_id_10043	1607
seq_id_7911	2475
seq_id_5645	2571
seq_id_4561	2295
seq_id_8096	798
seq_id_9339	49768
seq_id_2923	6105
seq_id_6688	10705
seq_id_4900	7690
seq_id_6805	13214
seq_id_10244	175338
seq_id_3624	1321
seq_id_9801	3803
seq_id_5112	808
seq_id_8263	758
seq_id_8482	529
seq_id_1772	23126
seq_id_7949	639
seq_id_2333	16384
seq_id_6111	3697
seq_id_1164	1548
seq_id_11473	5313
seq_id_11226	6689
seq_id_3585	3415
seq_id_776	1855
seq_id_781	782
seq_id_11877	8699
seq_id_11161	770
seq_id_11885	28472
seq_id_9669	865
seq_id_2193	2461
seq_id_11652	1068
seq_id_1975	1918
seq_id_383	4835
seq_id_3165	4317
seq_id_8546	3243
seq_id_713	8732
seq_id_11480	1602
seq_id_6385	1106
seq_id_9487	2251
seq_id_11549	5207
seq_id_6813	27826
seq_id_6769	6976
seq_id_1903	37673
seq_id_4088	2654
seq_id_1463	686
seq_id_9259	3589
seq_id_1809	10999
seq_id_55	8170
seq_id_5311	544
seq_id_7324	6277
seq_id_8095	658
seq_id_2494	5100
seq_id_590	14756
seq_id_2330	2425
seq_id_5251	23487
seq_id_9826	41881
seq_id_11817	1658
seq_id_2990	7584
seq_id_10391	1085
seq_id_10680	4662
seq_id_9837	2741
seq_id_4938	41457
seq_id_2199	13537
seq_id_3773	2777
seq_id_10030	2095
seq_id_2800	3159
seq_id_6520	16513
seq_id_3020	2666
seq_id_9345	1964
seq_id_9806	4878
seq_id_9713	1897
seq_id_8038	2232
seq_id_6040	1994
seq_id_10443	7013
seq_id_6041	107208
seq_id_3025	3422
seq_id_10552	7872
seq_id_2805	973
seq_id_1020	8700
seq_id_6694	4567
seq_id_126	75770
seq_id_2571	507
seq_id_7263	3866
seq_id_4624	10097
seq_id_11361	13376
seq_id_2242	13861
seq_id_1912	14271
seq_id_8594	5876
seq_id_495	1688
seq_id_2692	18875
seq_id_9115	3789
seq_id_2255	15597
seq_id_4117	44820
seq_id_4005	656
seq_id_3126	17036
seq_id_9512	7190
seq_id_6825	796
seq_id_4130	3577
seq_id_6416	38468
seq_id_3791	12522
seq_id_9139	2082
seq_id_1970	23198
seq_id_4511	2587
seq_id_4661	1017
seq_id_2657	870
seq_id_3046	1204
seq_id_9255	787
seq_id_10590	2961
seq_id_788	3101
seq_id_1407	4646
seq_id_8539	11071
seq_id_10065	1796
seq_id_7858	62554
seq_id_2075	7690
seq_id_4504	1015
seq_id_4423	1634
seq_id_2160	878
seq_id_9303	4565
seq_id_5916	1089
seq_id_4193	2906
seq_id_3849	770
seq_id_9419	576
seq_id_9368	5371
seq_id_7474	2681
seq_id_3806	5710
seq_id_6129	807
seq_id_1217	6867
seq_id_5967	8722
seq_id_11366	1210
seq_id_5415	9176
seq_id_5862	10950
seq_id_3722	4887
seq_id_10394	887
seq_id_1201	10565
seq_id_9232	1566
seq_id_5858	677
seq_id_5670	5562
seq_id_2897	672
seq_id_2854	12108
seq_id_9367	20639
seq_id_5895	22730
seq_id_1157	2129
seq_id_9895	22009
seq_id_3966	1571
seq_id_3980	23936
seq_id_2118	5147
seq_id_9848	57409
seq_id_3175	1526
seq_id_11022	7262
seq_id_11370	951
seq_id_2169	1112
seq_id_11006	1074
seq_id_7468	1060
seq_id_8969	1255
seq_id_10082	590
seq_id_4786	3538
seq_id_11058	33650
seq_id_2285	44590
seq_id_6441	932
seq_id_10146	838
seq_id_3760	1313
seq_id_6320	8907
seq_id_7146	2116
seq_id_8137	830
seq_id_5091	4628
seq_id_1716	6166
seq_id_7595	754
seq_id_8138	8155
seq_id_1213	1738
seq_id_5197	1789
seq_id_2248	6800
seq_id_2858	1174
seq_id_4503	2933
seq_id_11509	5821
seq_id_3391	4784
seq_id_4686	713
seq_id_748	804
seq_id_8435	22803
seq_id_6165	7594
seq_id_10339	1585
seq_id_878	1233
seq_id_10147	7677
seq_id_11003	8329
seq_id_10692	5226
seq_id_3110	1553
seq_id_5892	1209
seq_id_8392	16523
seq_id_11656	57832
seq_id_2570	374392
seq_id_1925	1370
seq_id_3065	5242
seq_id_9162	4858
seq_id_6104	9409
seq_id_8666	5564
seq_id_689	1378
seq_id_10566	23843
seq_id_1966	1320
seq_id_5073	8081
seq_id_4662	19333
seq_id_9678	36635
seq_id_4462	4763
seq_id_9979	2669
seq_id_8349	5959
seq_id_1285	1368
seq_id_3682	14490
seq_id_5707	12306
seq_id_6661	5268
seq_id_4998	1323
seq_id_7743	987
seq_id_7254	1669
seq_id_4013	19761
seq_id_10602	2232
seq_id_8009	1590
seq_id_3500	1185
seq_id_6991	18848
seq_id_10331	1311
seq_id_2875	15656
seq_id_4982	7723
seq_id_7629	574
seq_id_801	1192
seq_id_5078	905
seq_id_9897	3350
seq_id_7142	2930
seq_id_11502	516
seq_id_2770	8722
seq_id_5080	3541
seq_id_7329	16915
seq_id_9099	6861
seq_id_7664	3536
seq_id_714	516
seq_id_6473	5953
seq_id_7063	1369
seq_id_11240	31127
seq_id_4258	11737
seq_id_10290	3388
seq_id_10481	1288
seq_id_10165	40995
seq_id_8585	3646
seq_id_3965	2910
seq_id_11413	2506
seq_id_10888	2046
seq_id_3446	6975
seq_id_3962	1671
seq_id_2743	3055
seq_id_6276	8520
seq_id_3181	867
seq_id_4166	19292
seq_id_6148	1247
seq_id_4817	1060
seq_id_1323	27655
seq_id_7609	21443
seq_id_11411	8873
seq_id_9049	2847
seq_id_7074	1319
seq_id_8330	611
seq_id_9314	41270
seq_id_5093	2286
seq_id_7674	824
seq_id_8894	625
seq_id_9663	2243
seq_id_8977	19202
seq_id_9029	37410
seq_id_3521	4227
seq_id_4089	7196
seq_id_5600	3667
seq_id_4401	1658
seq_id_7924	1972
seq_id_1916	7033
seq_id_9945	2425
seq_id_700	1251
seq_id_11824	14056
seq_id_11812	3460
seq_id_6044	1130
seq_id_11556	3137
seq_id_4023	1625
seq_id_4052	3140
seq_id_10132	11028
seq_id_6263	697
seq_id_4116	2767
seq_id_5983	1266
seq_id_6363	607
seq_id_10242	16570
seq_id_9032	922
seq_id_7393	4638
seq_id_7691	2303
seq_id_1414	13486
seq_id_2524	57092
seq_id_10473	5906
seq_id_11954	501
seq_id_6883	3969
seq_id_200	936
seq_id_6002	520
seq_id_848	830
seq_id_11688	4857
seq_id_4666	1643
seq_id_8665	33886
seq_id_10097	523
seq_id_10075	14447
seq_id_1376	6273
seq_id_4870	16945
seq_id_2678	2969
seq_id_8773	2231
seq_id_10983	2090
seq_id_9236	8404
seq_id_84	22062
seq_id_722	1559
seq_id_11605	9764
seq_id_5474	1326
seq_id_8863	20129
seq_id_1735	806
seq_id_4206	2433
seq_id_10742	1572
seq_id_5690	3877
seq_id_6775	23351
seq_id_2691	4661
seq_id_8018	867
seq_id_5623	3094
seq_id_5284	9499
seq_id_7297	2670
seq_id_9039	1435
seq_id_8357	3352
seq_id_2886	1639
seq_id_4654	11064
seq_id_6671	890
seq_id_10083	56525
seq_id_625	882
seq_id_137	1929
seq_id_975	30239
seq_id_2824	28812
seq_id_1959	8181
seq_id_2626	3378
seq_id_4357	5110
seq_id_2812	1387
seq_id_6217	7675
seq_id_4520	1893
seq_id_3055	1689
seq_id_2072	874
seq_id_2962	537
seq_id_6307	1677
seq_id_2470	20333
seq_id_4877	840
seq_id_10863	1622
seq_id_11074	4826
seq_id_3226	861
seq_id_6376	54812
seq_id_2522	578
seq_id_2686	3320
seq_id_1602	1076
seq_id_6733	16081
seq_id_6721	3261
seq_id_3043	11713
seq_id_3304	1374
seq_id_3103	1048
seq_id_2914	1122
seq_id_9231	1930
seq_id_2132	8021
seq_id_3449	2376
seq_id_8056	83820
seq_id_4368	1155
seq_id_221	5143
seq_id_378	1563
seq_id_11445	38695
seq_id_6994	11239
seq_id_5903	6254
seq_id_8727	649
seq_id_6580	11370
seq_id_1356	20194
seq_id_6903	9365
seq_id_7308	548
seq_id_5281	695
seq_id_8216	944
seq_id_7465	2642
seq_id_1398	3661
seq_id_2582	14232
seq_id_7526	1283
seq_id_3237	16023
seq_id_7721	751
seq_id_10637	1292
seq_id_262	5006
seq_id_11536	5669
seq_id_197	4120
seq_id_3309	2823
seq_id_3555	1895
seq_id_3789	7688
seq_id_4573	6737
seq_id_11131	5327
seq_id_5717	4760
seq_id_4807	9254
seq_id_2808	3030
seq_id_3939	13284
seq_id_10535	9538
seq_id_4764	81956
seq_id_9601	605
seq_id_6866	6795
seq_id_8996	1403
seq_id_8329	2694
seq_id_1584	10572
seq_id_8070	506
seq_id_4542	6415
seq_id_7153	1219
seq_id_4745	64988
seq_id_10922	2390
seq_id_3504	5432
seq_id_5477	3459
seq_id_10676	3313
seq_id_2429	17308
seq_id_5965	9956
seq_id_11237	14036
seq_id_3917	4112
seq_id_8094	3511
seq_id_6306	2310
seq_id_4063	1017
seq_id_6967	12155
seq_id_865	1616
seq_id_9289	2302
seq_id_10974	240200
seq_id_6052	687
seq_id_5173	2378
seq_id_6781	12188
seq_id_698	2434
seq_id_1196	16242
seq_id_1987	1729
seq_id_7533	781
seq_id_5465	12196
seq_id_10935	744
seq_id_10967	673
seq_id_8178	946
seq_id_3159	3385
seq_id_595	960
seq_id_1853	5672
seq_id_7594	956
seq_id_10038	25535
seq_id_10205	6969
seq_id_3975	4697
seq_id_10157	3306
seq_id_9437	2242
seq_id_10219	4790
seq_id_6070	995
seq_id_2291	872
seq_id_7234	693
seq_id_4598	5798
seq_id_2491	748
seq_id_6592	2487
seq_id_9589	26725
seq_id_9400	1357
seq_id_1172	3395
seq_id_5756	1837
seq_id_8683	4896
seq_id_10027	1323
seq_id_4140	2510
seq_id_2881	1283
seq_id_3450	605
seq_id_1789	634
seq_id_2596	2031
seq_id_8127	19420
seq_id_6880	26215
seq_id_9521	936
seq_id_8955	10629
seq_id_861	11755
seq_id_1826	3188
seq_id_11333	77829
seq_id_3904	4017
seq_id_3985	8570
seq_id_3870	26226
seq_id_880	2814
seq_id_6981	10450
seq_id_6257	1433
seq_id_10581	9091
seq_id_9727	3333
seq_id_2149	3320
seq_id_8646	2788
seq_id_3902	912
seq_id_5993	2111
seq_id_10318	3673
seq_id_5971	3258
seq_id_95	3383
seq_id_2775	1140
seq_id_8187	1640
seq_id_4721	4759
seq_id_3341	997
seq_id_6990	2933
seq_id_5795	7058
seq_id_8037	1469
seq_id_7099	4167
seq_id_8652	7851
seq_id_2601	537
seq_id_6722	1214
seq_id_2492	1725
seq_id_1740	4555
seq_id_6149	9325
seq_id_7796	1458
seq_id_11204	2869
seq_id_6335	1876
seq_id_7744	3168
seq_id_4199	19948
seq_id_8959	1261
seq_id_7934	4616
seq_id_8215	1041
seq_id_9529	2554
seq_id_4778	7515
seq_id_4682	6250
seq_id_8695	2873
seq_id_4490	3212
seq_id_7862	17791
seq_id_10260	22020
seq_id_11479	3276
seq_id_5327	1013
seq_id_981	4238
seq_id_3279	3964
seq_id_9522	19164
seq_id_2717	3099
seq_id_7242	4567
seq_id_2663	831
seq_id_6637	2788
seq_id_11766	857
seq_id_6301	4326
seq_id_3637	16621
seq_id_3517	3272
seq_id_6921	1980
seq_id_11677	8324
seq_id_9737	3758
seq_id_7686	1153
seq_id_11162	20254
seq_id_1562	3671
seq_id_4541	562
seq_id_6423	576
seq_id_6377	1346
seq_id_6790	826
seq_id_1756	15765
seq_id_822	2649
seq_id_5476	23206
seq_id_3048	3123
seq_id_11823	3013
seq_id_9081	775
seq_id_7680	17485
seq_id_6264	503
seq_id_11265	500
seq_id_11521	610
seq_id_11125	4371
seq_id_10187	658
seq_id_8823	16073
seq_id_150	10497
seq_id_2968	13023
seq_id_9037	2107
seq_id_3653	1025
seq_id_10283	742
seq_id_347	1658
seq_id_3662	2514
seq_id_11950	3624
seq_id_2179	34867
seq_id_4026	6395
seq_id_3509	68405
seq_id_10563	26884
seq_id_10504	1120
seq_id_2906	1161
seq_id_7713	1325
seq_id_5301	537
seq_id_4127	12166
seq_id_7697	9612
seq_id_3442	2240
seq_id_368	20700
seq_id_3157	1753
seq_id_6861	7999
seq_id_3993	18329
seq_id_11196	18904
seq_id_9754	1196
seq_id_684	17039
seq_id_2397	1115
seq_id_1832	3331
seq_id_2060	4918
seq_id_7441	14811
seq_id_8644	833
seq_id_4891	1486
seq_id_644	13999
seq_id_6888	1831
seq_id_8626	1740
seq_id_1083	628
seq_id_884	669
seq_id_4947	1317
seq_id_11845	3315
seq_id_2998	5463
seq_id_9827	8598
seq_id_3953	2450
seq_id_8810	549
seq_id_1205	3971
seq_id_11345	1803
seq_id_3561	748
seq_id_1009	4421
seq_id_9062	110859
seq_id_522	33087
seq_id_10153	2468
seq_id_7448	3333
seq_id_3586	13060
seq_id_8741	2279
seq_id_7091	1229
seq_id_8569	2385
seq_id_9227	6355
seq_id_10716	5903
seq_id_631	11746
seq_id_10572	1102
seq_id_856	634
seq_id_3683	2491
seq_id_9362	9573
seq_id_2574	5822
seq_id_8168	1650
seq_id_4460	2468
seq_id_6328	4937
seq_id_711	1630
seq_id_68	18522
seq_id_12035	1357
seq_id_10148	6345
seq_id_8199	965
seq_id_4452	1738
seq_id_3553	24742
seq_id_11723	756
seq_id_641	8846
seq_id_8559	1699
seq_id_6158	8529
seq_id_2777	3857
seq_id_2956	3746
seq_id_11020	2527
seq_id_1680	942
seq_id_10672	1043
seq_id_1572	7150
seq_id_5189	2808
seq_id_2949	1355
seq_id_9253	2068
seq_id_8300	6309
seq_id_6292	3422
seq_id_6763	1491
seq_id_6614	2033
seq_id_2480	2811
seq_id_2283	10809
seq_id_2106	7809
seq_id_3064	19299
seq_id_11557	560
seq_id_7337	2148
seq_id_6562	2695
seq_id_9709	9659
seq_id_7792	5454
seq_id_5245	6033
seq_id_4558	1290
seq_id_11050	15285
seq_id_3895	1029
seq_id_7770	1566
seq_id_622	3894
seq_id_5355	13398
seq_id_7640	3439
seq_id_1432	1001
seq_id_3933	1730
seq_id_11893	981
seq_id_6283	1424
seq_id_1002	6587
seq_id_9715	1044
seq_id_4280	693
seq_id_6279	2982
seq_id_10255	2369
seq_id_7588	2229
seq_id_10901	4152
seq_id_3322	2532
seq_id_7193	3450
seq_id_195	3924
seq_id_98	1949
seq_id_3934	2630
seq_id_8258	5988
seq_id_6834	4266
seq_id_4353	11165
seq_id_5443	36688
seq_id_6601	27847
seq_id_8299	26750
seq_id_447	1140
seq_id_1447	963
seq_id_10232	1003
seq_id_7989	1641
seq_id_8091	774
seq_id_8730	1506
seq_id_2069	3438
seq_id_8048	1065
seq_id_7124	11948
seq_id_76	1408
seq_id_3092	7506
seq_id_183	2293
seq_id_4110	20921
seq_id_4993	1641
seq_id_455	57055
seq_id_3441	17080
seq_id_7734	18146
seq_id_4866	6411
seq_id_5767	731
seq_id_9323	3203
seq_id_7251	44211
seq_id_10114	1277
seq_id_1746	12629
seq_id_427	1944
seq_id_894	648
seq_id_4342	1468
seq_id_1130	1560
seq_id_2804	1249
seq_id_3595	1481
seq_id_10160	1551
seq_id_9371	1024
seq_id_7270	1477
seq_id_807	891
seq_id_9838	9701
seq_id_8858	4193
seq_id_11931	2130
seq_id_1780	5949
seq_id_3726	9381
seq_id_5884	4659
seq_id_11405	61584
seq_id_6616	3161
seq_id_7643	641
seq_id_1947	584
seq_id_1821	22125
seq_id_5456	2071
seq_id_6826	585
seq_id_3963	8256
seq_id_2319	1716
seq_id_5021	7070
seq_id_9116	856
seq_id_8318	4253
seq_id_8868	38731
seq_id_6316	3370
seq_id_1291	27748
seq_id_373	1050
seq_id_5241	688
seq_id_11933	1658
seq_id_8017	55970
seq_id_382	3118
seq_id_4625	885
seq_id_9553	1681
seq_id_10402	3845
seq_id_8793	4315
seq_id_11017	1056
seq_id_2019	531
seq_id_2226	33674
seq_id_9706	37781
seq_id_961	1015
seq_id_1654	965
seq_id_2401	12227
seq_id_4247	37233
seq_id_10528	16884
seq_id_2602	6310
seq_id_10042	4556
seq_id_7201	3249
seq_id_10545	6691
seq_id_6772	4035
seq_id_6020	2664
seq_id_6706	1923
seq_id_11461	511
seq_id_5887	1701
seq_id_6679	1696
seq_id_1266	3369
seq_id_7087	3837
seq_id_10216	2033
seq_id_2346	21069
seq_id_1065	10368
seq_id_9015	7333
seq_id_7185	7629
seq_id_1872	1877
seq_id_5339	631
seq_id_1607	24967
seq_id_11331	4235
seq_id_11718	905
seq_id_7766	1385
seq_id_7872	593
seq_id_3825	57484
seq_id_6286	10587
seq_id_5223	1170
seq_id_4943	1989
seq_id_3580	13159
seq_id_8643	1019
seq_id_8587	928
seq_id_5693	1486
seq_id_4106	2949
seq_id_6076	25893
seq_id_3152	2691
seq_id_4437	1366
seq_id_129	6322
seq_id_7178	8922
seq_id_2205	1912
seq_id_9595	8918
seq_id_6989	3475
seq_id_3664	6240
seq_id_1837	1514
seq_id_1350	5832
seq_id_1638	2013
seq_id_773	1083
seq_id_4805	2507
seq_id_11516	6531
seq_id_4643	2742
seq_id_3098	3429
seq_id_9304	596
seq_id_483	609
seq_id_3542	4944
seq_id_3880	6814
seq_id_10245	5893
seq_id_4872	1293
