fragment_id	length
seq_id_724	52604
seq_id_1650	279129
seq_id_2930	70409
seq_id_1363	39533
seq_id_1391	89452
seq_id_752	3104
seq_id_856	51073
seq_id_3181	69331
seq_id_2481	94825
seq_id_2788	29979
seq_id_2553	6197
seq_id_2740	100793
seq_id_2909	58873
seq_id_2299	20618
seq_id_648	57324
seq_id_1687	159063
seq_id_3162	3167
seq_id_3019	190240
seq_id_1674	82869
seq_id_2509	43019
seq_id_3450	92123
seq_id_2345	119106
seq_id_964	32298
seq_id_2497	158540
seq_id_2929	151556
seq_id_3150	114675
seq_id_1637	172268
seq_id_3522	68333
seq_id_69	24871
seq_id_2209	110016
seq_id_2313	101909
seq_id_2927	73767
seq_id_2178	152407
seq_id_281	21924
seq_id_3213	150728
seq_id_1654	205404
seq_id_489	60757
seq_id_508	52268
seq_id_2246	95064
seq_id_3232	291861
seq_id_1925	97965
seq_id_986	69772
seq_id_3002	31490
seq_id_1375	3216
seq_id_4078	88396
seq_id_4382	35938
seq_id_3089	20307
seq_id_1332	36129
seq_id_4148	73187
seq_id_1742	51046
seq_id_2634	138280
seq_id_150	143210
seq_id_1747	94452
seq_id_2622	137356
seq_id_3650	1380
seq_id_3769	80858
seq_id_357	8541
seq_id_3166	214633
seq_id_2278	11737
seq_id_2089	195917
seq_id_3022	13783
seq_id_3998	165043
seq_id_795	14375
seq_id_4151	119875
seq_id_2809	88003
seq_id_326	75375
seq_id_3544	30908
seq_id_4402	237181
seq_id_2322	33324
seq_id_2669	4022
seq_id_3603	19556
seq_id_3867	171483
seq_id_3830	47032
seq_id_4104	81156
seq_id_917	59942
seq_id_4400	2889
seq_id_349	124386
seq_id_1271	33320
seq_id_1607	62223
seq_id_3818	81910
seq_id_3047	91654
seq_id_3176	32741
seq_id_197	40814
seq_id_452	15299
seq_id_2500	42029
seq_id_52	104018
seq_id_1678	7038
seq_id_3555	18683
seq_id_982	33882
seq_id_2459	204705
seq_id_715	93967
seq_id_3385	14214
seq_id_623	62543
seq_id_973	207786
seq_id_3733	17610
seq_id_3673	9880
seq_id_3701	83059
seq_id_1164	33089
seq_id_3460	112581
seq_id_1610	38480
seq_id_2302	56156
seq_id_45	357301
seq_id_3710	193411
seq_id_260	25320
seq_id_1426	21262
seq_id_1734	27851
seq_id_160	170754
seq_id_550	14543
seq_id_3804	45954
seq_id_4355	8481
seq_id_1906	171653
seq_id_1517	2543
seq_id_825	20194
seq_id_2573	108648
seq_id_4041	68752
seq_id_473	42419
seq_id_3348	11389
seq_id_716	117518
seq_id_3665	33862
seq_id_4288	36991
seq_id_1896	28746
seq_id_846	190185
seq_id_4338	253713
seq_id_872	80590
seq_id_636	20765
seq_id_2472	56392
seq_id_3248	277068
seq_id_1151	18299
seq_id_1765	29440
seq_id_466	26151
seq_id_651	12539
seq_id_656	70302
seq_id_1871	310128
seq_id_2871	9391
seq_id_2194	180799
seq_id_2978	9536
seq_id_1972	15488
seq_id_2673	45791
seq_id_1902	72768
seq_id_1915	15039
seq_id_1088	37560
seq_id_996	79390
seq_id_2115	51245
seq_id_1816	27336
seq_id_3717	84200
seq_id_590	3990
seq_id_1016	86294
seq_id_2242	71564
seq_id_1969	29911
seq_id_119	136138
seq_id_2436	32782
seq_id_4233	46760
seq_id_1134	40530
seq_id_643	26353
seq_id_4115	27814
seq_id_751	120448
seq_id_3674	95499
seq_id_1161	37183
seq_id_3256	18366
seq_id_4439	20483
seq_id_501	50469
seq_id_4351	420766
seq_id_1273	74261
seq_id_1239	1242
seq_id_865	113480
seq_id_3938	14203
seq_id_4339	4213
seq_id_701	15697
seq_id_491	115971
seq_id_3171	9865
seq_id_2446	300139
seq_id_2298	13780
seq_id_3715	40629
seq_id_3608	54905
seq_id_3469	23709
seq_id_3004	5926
seq_id_515	48464
seq_id_4082	3659
seq_id_2787	27604
seq_id_3764	50552
seq_id_4101	24407
seq_id_3238	31899
seq_id_64	111381
seq_id_2525	613
seq_id_264	25101
seq_id_1606	125123
seq_id_1312	27129
seq_id_2471	27005
seq_id_2260	113624
seq_id_2381	41016
seq_id_2773	226057
seq_id_2461	27234
seq_id_164	91827
seq_id_1541	67284
seq_id_4432	80193
seq_id_2911	71537
seq_id_1571	16607
seq_id_3293	64094
seq_id_1333	138975
seq_id_3134	66838
seq_id_740	106794
seq_id_2241	22876
seq_id_3021	165797
seq_id_2861	36745
seq_id_1597	65076
seq_id_109	128286
seq_id_1494	35015
seq_id_3525	2035
seq_id_874	39955
seq_id_1649	80041
seq_id_3935	2323
seq_id_514	4751
seq_id_1932	40177
seq_id_3102	65490
seq_id_1065	124607
seq_id_1444	19069
seq_id_3487	11520
seq_id_2785	49877
seq_id_3059	5402
seq_id_2904	5404
seq_id_149	77088
seq_id_339	135647
seq_id_4317	128082
seq_id_3582	60920
seq_id_274	27211
seq_id_2864	155031
seq_id_1485	8651
seq_id_1464	123819
seq_id_3702	12197
seq_id_2032	66419
seq_id_3490	43519
seq_id_3277	29020
seq_id_4134	78613
seq_id_494	34861
seq_id_3431	159966
seq_id_1960	49275
seq_id_2811	387879
seq_id_3305	87136
seq_id_855	14769
seq_id_3389	55101
seq_id_1100	42825
seq_id_2948	87414
seq_id_3441	34518
seq_id_4138	41963
seq_id_2380	83374
seq_id_3642	191911
seq_id_3392	11941
seq_id_1636	33484
seq_id_1983	50084
seq_id_766	8785
seq_id_3239	67911
seq_id_2117	8385
seq_id_1198	256605
seq_id_778	131174
seq_id_2707	113516
seq_id_2828	26727
seq_id_143	62975
seq_id_2795	140352
seq_id_2890	162348
seq_id_1713	141818
seq_id_2174	134866
seq_id_2079	27839
seq_id_181	68354
seq_id_2868	21776
seq_id_3306	246992
seq_id_48	341501
seq_id_2251	106259
seq_id_2651	86722
seq_id_3728	97470
seq_id_3442	43296
seq_id_2404	23079
seq_id_2395	9300
seq_id_2554	29841
seq_id_2920	93111
seq_id_4064	27048
seq_id_3383	72966
seq_id_3881	5195
seq_id_1056	110316
seq_id_95	137190
seq_id_748	90220
seq_id_1005	64526
seq_id_3363	33833
seq_id_2533	9277
seq_id_253	131335
seq_id_2783	94575
seq_id_4090	94397
seq_id_1789	58844
seq_id_2572	168442
seq_id_3169	115386
seq_id_929	158930
seq_id_3396	74536
seq_id_4350	97389
seq_id_4189	123175
seq_id_128	122346
seq_id_1601	20638
seq_id_975	24603
seq_id_4290	205762
seq_id_626	242113
seq_id_3410	97867
seq_id_2603	27572
seq_id_1343	87031
seq_id_892	193821
seq_id_1449	154070
seq_id_4270	77221
seq_id_3558	19992
seq_id_1594	4313
seq_id_194	70457
seq_id_759	41347
seq_id_2937	45834
seq_id_3719	282267
seq_id_1529	89695
seq_id_910	39469
seq_id_316	442779
seq_id_2277	24410
seq_id_3967	32209
seq_id_708	18197
seq_id_3638	164822
seq_id_1207	90820
seq_id_3016	24081
seq_id_1585	214373
seq_id_1089	21194
seq_id_4118	157408
seq_id_484	100764
seq_id_3416	2524
seq_id_3902	594
seq_id_4319	121087
seq_id_4007	20527
seq_id_1596	129629
seq_id_53	147552
seq_id_1453	169500
seq_id_2515	73096
seq_id_2037	60803
seq_id_1627	45596
seq_id_1707	38859
seq_id_3012	248510
seq_id_82	4550
seq_id_1788	15551
seq_id_298	809
seq_id_4254	10118
seq_id_2672	103815
seq_id_970	41493
seq_id_3463	16891
seq_id_4187	105146
seq_id_2232	255496
seq_id_882	80034
seq_id_17	51024
seq_id_1205	177353
seq_id_3182	330455
seq_id_2135	88152
seq_id_821	46185
seq_id_1561	10233
seq_id_1631	215264
seq_id_2141	178544
seq_id_2847	3601
seq_id_3896	80596
seq_id_948	45254
seq_id_2867	67394
seq_id_1039	38673
seq_id_851	27159
seq_id_240	64050
seq_id_3294	24615
seq_id_2281	83933
seq_id_421	43676
seq_id_4027	168917
seq_id_1080	70389
seq_id_4143	262961
seq_id_2010	51654
seq_id_3480	123077
seq_id_4190	183697
seq_id_4418	459727
seq_id_8	5117
seq_id_1066	65040
seq_id_1179	24083
seq_id_2629	320017
seq_id_4399	63033
seq_id_2399	220461
seq_id_2224	189646
seq_id_1869	53470
seq_id_2005	174816
seq_id_1979	237427
seq_id_1336	30797
seq_id_3064	75073
seq_id_1097	76870
seq_id_1389	37563
seq_id_1950	126920
seq_id_1236	49486
seq_id_2421	85939
seq_id_2832	7413
seq_id_756	134912
seq_id_1130	177674
seq_id_3241	71897
seq_id_732	201900
seq_id_3954	8877
seq_id_1946	26781
seq_id_343	8424
seq_id_1579	87391
seq_id_4272	11050
seq_id_3145	5265
seq_id_4268	60421
seq_id_1012	10861
seq_id_1346	77647
seq_id_1477	234259
seq_id_3076	204999
seq_id_3598	100791
seq_id_887	55512
seq_id_434	7826
seq_id_113	240500
seq_id_3362	16135
seq_id_817	47953
seq_id_2409	26633
seq_id_902	92296
seq_id_1357	326722
seq_id_2007	73825
seq_id_1413	35181
seq_id_569	27617
seq_id_2306	6233
seq_id_4117	80046
seq_id_1971	29490
seq_id_3999	96238
seq_id_1063	85624
seq_id_2410	221607
seq_id_3709	73763
seq_id_4316	144307
seq_id_4219	25822
seq_id_124	280113
seq_id_4035	186114
seq_id_540	29430
seq_id_2189	1580
seq_id_3615	53528
seq_id_1879	21713
seq_id_2250	77444
seq_id_3146	16146
seq_id_397	40371
seq_id_1657	1701
seq_id_697	297708
seq_id_2402	143007
seq_id_3909	54747
seq_id_2706	1972
seq_id_1595	135259
seq_id_2790	61594
seq_id_1723	70925
seq_id_3734	282884
seq_id_524	127394
seq_id_215	7953
seq_id_2092	102486
seq_id_1160	17761
seq_id_2891	34955
seq_id_3268	569
seq_id_693	19047
seq_id_1852	952
seq_id_522	85179
seq_id_4107	79930
seq_id_2561	55898
seq_id_4369	43150
seq_id_621	15375
seq_id_2392	318714
seq_id_1442	296692
seq_id_525	50394
seq_id_691	128669
seq_id_3663	116780
seq_id_2901	117729
seq_id_3918	11989
seq_id_4337	3207
seq_id_1857	79898
seq_id_927	21346
seq_id_3295	29490
seq_id_4335	193355
seq_id_2982	12380
seq_id_2529	12505
seq_id_2556	37426
seq_id_3584	32752
seq_id_3616	133675
seq_id_2885	67507
seq_id_2825	56076
seq_id_3965	79143
seq_id_2973	80604
seq_id_4228	334261
seq_id_625	109073
seq_id_919	30577
seq_id_2456	169039
seq_id_3567	96392
seq_id_3119	29627
seq_id_3601	145884
seq_id_2853	19549
seq_id_645	3191
seq_id_2782	385409
seq_id_304	48293
seq_id_3326	11552
seq_id_1801	13342
seq_id_2	824
seq_id_2020	5917
seq_id_3038	168503
seq_id_4303	106966
seq_id_79	39475
seq_id_3191	26036
seq_id_1049	37420
seq_id_1705	24834
seq_id_2859	12171
seq_id_1162	158221
seq_id_1404	130019
seq_id_3144	43533
seq_id_3905	38942
seq_id_1234	80801
seq_id_4016	58169
seq_id_1730	107642
seq_id_4398	109579
seq_id_977	34301
seq_id_2316	34547
seq_id_3613	98496
seq_id_1793	42864
seq_id_2458	140722
seq_id_1544	100925
seq_id_1884	11900
seq_id_1378	296110
seq_id_2437	125547
seq_id_168	29516
seq_id_91	28277
seq_id_3692	48825
seq_id_2806	56883
seq_id_3520	22430
seq_id_261	128806
seq_id_2258	12682
seq_id_3930	13412
seq_id_2098	165374
seq_id_3975	51123
seq_id_2355	22317
seq_id_938	66105
seq_id_1372	212346
seq_id_2369	77025
seq_id_3476	8918
seq_id_2318	90695
seq_id_457	16671
seq_id_2304	52297
seq_id_4108	203590
seq_id_2606	34176
seq_id_3746	23313
seq_id_1362	82169
seq_id_3799	190182
seq_id_2383	115731
seq_id_3690	116476
seq_id_1719	101943
seq_id_4460	41786
seq_id_519	72885
seq_id_3955	32549
seq_id_141	126624
seq_id_4034	300090
seq_id_1481	282790
seq_id_2379	1345
seq_id_2398	220338
seq_id_1478	32999
seq_id_2570	195116
seq_id_4055	68640
seq_id_114	66731
seq_id_4414	26851
seq_id_2003	38090
seq_id_1177	28771
seq_id_25	94801
seq_id_4392	138791
seq_id_3559	11914
seq_id_3417	59761
seq_id_3069	81692
seq_id_180	98307
seq_id_2765	25246
seq_id_237	15151
seq_id_3828	141273
seq_id_2810	57155
seq_id_4076	44130
seq_id_4124	68934
seq_id_2851	32940
seq_id_3105	323248
seq_id_4245	39079
seq_id_4037	57761
seq_id_408	90030
seq_id_3698	146801
seq_id_3782	3230
seq_id_4322	42261
seq_id_1412	5353
seq_id_2711	110308
seq_id_58	224764
seq_id_4131	163722
seq_id_3495	7739
seq_id_1212	13691
seq_id_1715	64798
seq_id_931	28955
seq_id_3969	104162
seq_id_3976	39886
seq_id_3275	11344
seq_id_3430	17062
seq_id_1930	98163
seq_id_1600	6735
seq_id_289	14786
seq_id_2505	182982
seq_id_2620	28234
seq_id_863	84013
seq_id_328	124008
seq_id_2071	410928
seq_id_4238	25090
seq_id_906	170944
seq_id_3887	101116
seq_id_1491	229017
seq_id_2974	186960
seq_id_634	47060
seq_id_3424	254277
seq_id_1298	16061
seq_id_711	21197
seq_id_4356	98976
seq_id_2569	4347
seq_id_535	117183
seq_id_1024	244447
seq_id_3889	68557
seq_id_1116	42680
seq_id_2800	61480
seq_id_2856	269196
seq_id_84	4635
seq_id_2249	8974
seq_id_4044	10619
seq_id_2656	111680
seq_id_687	2033
seq_id_3279	330733
seq_id_4040	81211
seq_id_1974	170299
seq_id_1885	27796
seq_id_2941	58449
seq_id_1443	73743
seq_id_4297	14460
seq_id_607	6037
seq_id_2575	19466
seq_id_98	96564
seq_id_3862	106171
seq_id_3988	36701
seq_id_3789	7149
seq_id_3832	107631
seq_id_2374	108332
seq_id_749	104786
seq_id_4113	222750
seq_id_1830	344211
seq_id_2478	162863
seq_id_3940	583958
seq_id_4013	46480
seq_id_1669	62697
seq_id_4106	16853
seq_id_3507	76879
seq_id_4067	145467
seq_id_2176	80122
seq_id_153	1734
seq_id_1965	17640
seq_id_1543	69841
seq_id_505	137463
seq_id_3923	136981
seq_id_511	14836
seq_id_3321	19835
seq_id_3158	135789
seq_id_2426	11372
seq_id_51	36740
seq_id_1436	5105
seq_id_3597	28085
seq_id_2614	42972
seq_id_3632	172879
seq_id_1420	52571
seq_id_1786	105229
seq_id_4025	7054
seq_id_2694	79302
seq_id_959	15029
seq_id_4271	32321
seq_id_4440	212292
seq_id_3280	75469
seq_id_4092	221077
seq_id_3857	128420
seq_id_2363	20343
seq_id_567	67547
seq_id_1873	5715
seq_id_4346	13515
seq_id_659	98124
seq_id_3071	2312
seq_id_4278	184863
seq_id_4094	154607
seq_id_622	62365
seq_id_3797	153906
seq_id_925	12636
seq_id_1957	39125
seq_id_2687	92993
seq_id_1590	27721
seq_id_2668	137751
seq_id_1542	29770
seq_id_1936	13764
seq_id_940	36287
seq_id_1766	234571
seq_id_1219	39862
seq_id_2138	34524
seq_id_3549	55749
seq_id_3539	239352
seq_id_762	18765
seq_id_3685	46815
seq_id_402	115382
seq_id_1944	42022
seq_id_324	135871
seq_id_1427	41772
seq_id_1819	30568
seq_id_877	32499
seq_id_3141	15074
seq_id_2240	46694
seq_id_3315	5698
seq_id_2952	269659
seq_id_2729	201225
seq_id_3737	211549
seq_id_4213	4702
seq_id_4260	36939
seq_id_4391	14603
seq_id_1500	33621
seq_id_3848	11476
seq_id_2091	25281
seq_id_530	50392
seq_id_2752	79192
seq_id_3190	8082
seq_id_3831	54654
seq_id_2325	35118
seq_id_2198	85365
seq_id_2351	126171
seq_id_1808	30773
seq_id_746	27442
seq_id_1828	5192
seq_id_1187	63046
seq_id_1200	387671
seq_id_507	49015
seq_id_4088	146900
seq_id_1583	61322
seq_id_3761	80647
seq_id_2838	30411
seq_id_1681	17961
seq_id_842	4198
seq_id_1022	254804
seq_id_2617	254198
seq_id_3032	177322
seq_id_557	19779
seq_id_204	44571
seq_id_2799	133998
seq_id_650	112610
seq_id_3133	96632
seq_id_3874	20567
seq_id_3631	7243
seq_id_2587	34902
seq_id_3090	33131
seq_id_4239	137979
seq_id_2362	90190
seq_id_2918	38775
seq_id_1222	23112
seq_id_2332	13621
seq_id_369	14921
seq_id_2184	83167
seq_id_1700	13726
seq_id_3806	463079
seq_id_642	319522
seq_id_3397	75934
seq_id_255	114754
seq_id_3926	101782
seq_id_2610	140927
seq_id_3174	19569
seq_id_2874	19453
seq_id_2013	87732
seq_id_3008	49915
seq_id_286	57806
seq_id_800	52272
seq_id_760	115883
seq_id_3161	924
seq_id_3699	34501
seq_id_2751	56073
seq_id_4109	15403
seq_id_4361	32187
seq_id_765	298527
seq_id_4084	162164
seq_id_2463	3366
seq_id_4327	5566
seq_id_1400	200410
seq_id_3054	1669
seq_id_3541	54852
seq_id_3957	375339
seq_id_696	20801
seq_id_3364	51210
seq_id_4142	29022
seq_id_617	15260
seq_id_4135	17721
seq_id_937	462157
seq_id_4185	53434
seq_id_2903	80835
seq_id_3749	199435
seq_id_3237	120205
seq_id_3395	14339
seq_id_2394	149797
seq_id_859	121299
seq_id_1465	76755
seq_id_1166	189818
seq_id_3124	67656
seq_id_1934	165524
seq_id_3585	82308
seq_id_4461	26705
seq_id_2681	19817
seq_id_341	143284
seq_id_2882	2574
seq_id_3498	40957
seq_id_2393	37868
seq_id_198	5412
seq_id_890	230153
seq_id_2414	176803
seq_id_1147	12879
seq_id_683	4335
seq_id_3188	16652
seq_id_3618	109644
seq_id_2238	52873
seq_id_2336	170414
seq_id_1466	226444
seq_id_189	83660
seq_id_1780	76835
seq_id_2256	38907
seq_id_3125	43941
seq_id_1396	12391
seq_id_805	63297
seq_id_2254	17454
seq_id_336	35400
seq_id_586	186842
seq_id_3607	2205
seq_id_2293	34090
seq_id_2126	42422
seq_id_2121	58537
seq_id_3091	152228
seq_id_4042	14049
seq_id_2465	351588
seq_id_2658	292853
seq_id_3434	53146
seq_id_1272	72057
seq_id_4247	17172
seq_id_4180	76739
seq_id_3689	6424
seq_id_916	160890
seq_id_1505	28663
seq_id_2031	81012
seq_id_577	34913
seq_id_995	55546
seq_id_4331	302475
seq_id_4133	143701
seq_id_3422	326861
seq_id_587	9239
seq_id_2857	20041
seq_id_1257	3951
seq_id_754	14037
seq_id_2513	7313
seq_id_1880	101950
seq_id_1735	76307
seq_id_3675	3869
seq_id_2377	46557
seq_id_2845	67192
seq_id_3330	141281
seq_id_4071	5868
seq_id_1843	69138
seq_id_4241	31499
seq_id_923	142551
seq_id_463	50890
seq_id_3573	49267
seq_id_4136	109103
seq_id_3065	56616
seq_id_3704	44966
seq_id_3098	180680
seq_id_4274	278492
seq_id_436	55314
seq_id_1340	19945
seq_id_322	5610
seq_id_1504	96615
seq_id_2817	63834
seq_id_3319	73702
seq_id_3900	167035
seq_id_905	53370
seq_id_3803	8670
seq_id_3337	110626
seq_id_1755	50566
seq_id_89	99378
seq_id_731	45012
seq_id_1371	5424
seq_id_3532	31954
seq_id_3296	128431
seq_id_2143	69610
seq_id_1874	290969
seq_id_1105	87149
seq_id_2887	6561
seq_id_836	91228
seq_id_2879	138528
seq_id_2038	144789
seq_id_3142	215490
seq_id_813	34698
seq_id_3109	116592
seq_id_1447	137635
seq_id_1350	104587
seq_id_1823	262290
seq_id_187	20274
seq_id_1310	272553
seq_id_401	54633
seq_id_2850	41559
seq_id_2307	6504
seq_id_4394	127345
seq_id_1002	271346
seq_id_2185	209277
seq_id_2430	12680
seq_id_3266	125744
seq_id_1258	27414
seq_id_238	39047
seq_id_2382	68013
seq_id_1112	295144
seq_id_212	42263
seq_id_2440	15866
seq_id_4462	77978
seq_id_2534	18616
seq_id_230	52660
seq_id_1253	151343
seq_id_4455	6641
seq_id_254	65816
seq_id_3357	56429
seq_id_4166	7237
seq_id_3670	95099
seq_id_2516	5351
seq_id_1658	99559
seq_id_2519	48951
seq_id_196	2962
seq_id_2562	277926
seq_id_941	59201
seq_id_4139	8725
seq_id_2431	6415
seq_id_3563	102311
seq_id_641	845
seq_id_1664	37246
seq_id_3550	146364
seq_id_284	51190
seq_id_1686	108784
seq_id_3435	94777
seq_id_3483	32361
seq_id_790	41508
seq_id_1778	11159
seq_id_2177	370662
seq_id_1290	80505
seq_id_4314	67452
seq_id_574	132505
seq_id_677	72960
seq_id_2269	15663
seq_id_2897	241741
seq_id_1628	128950
seq_id_4021	156953
seq_id_2468	10434
seq_id_3792	116784
seq_id_1113	127166
seq_id_1429	33157
seq_id_319	86546
seq_id_1785	131651
seq_id_4456	35347
seq_id_2354	10531
seq_id_812	129815
seq_id_830	17798
seq_id_2259	58504
seq_id_3230	227040
seq_id_3891	170499
seq_id_942	2338
seq_id_1268	86889
seq_id_440	168868
seq_id_1582	75710
seq_id_705	21470
seq_id_1334	48410
seq_id_3470	114781
seq_id_4043	136125
seq_id_4442	220841
seq_id_3501	14691
seq_id_933	18265
seq_id_2473	68947
seq_id_2567	51805
seq_id_1556	318274
seq_id_784	59393
seq_id_162	134081
seq_id_3496	102550
seq_id_1632	32768
seq_id_1863	10817
seq_id_3680	36129
seq_id_387	55785
seq_id_2834	21555
seq_id_1527	45976
seq_id_703	34874
seq_id_2425	36431
seq_id_4248	12517
seq_id_2581	30267
seq_id_1165	36050
seq_id_3415	63828
seq_id_3372	169130
seq_id_3876	18637
seq_id_3453	30570
seq_id_3750	118650
seq_id_3725	19652
seq_id_1662	296278
seq_id_2702	57690
seq_id_571	30588
seq_id_3352	137657
seq_id_1126	29748
seq_id_4072	56140
seq_id_947	149305
seq_id_4344	11674
seq_id_738	51491
seq_id_142	118211
seq_id_2990	7184
seq_id_4441	13732
seq_id_1603	79015
seq_id_3420	10891
seq_id_1452	80723
seq_id_954	10717
seq_id_2422	76273
seq_id_572	373657
seq_id_1746	378244
seq_id_1377	48395
seq_id_3973	69258
seq_id_914	28213
seq_id_2813	223192
seq_id_4181	11466
seq_id_406	39109
seq_id_2895	133541
seq_id_1870	21886
seq_id_333	101562
seq_id_2780	57493
seq_id_4253	122186
seq_id_1676	29506
seq_id_822	76658
seq_id_1064	5561
seq_id_335	100231
seq_id_3206	3143
seq_id_2676	12466
seq_id_2664	13120
seq_id_250	93208
seq_id_921	19737
seq_id_332	45704
seq_id_1128	8607
seq_id_1320	30853
seq_id_146	186124
seq_id_4343	1960
seq_id_1231	24204
seq_id_3581	75961
seq_id_1948	44723
seq_id_3403	61834
seq_id_3290	3865
seq_id_3987	11267
seq_id_107	51912
seq_id_1935	1385
seq_id_3770	146927
seq_id_3688	44993
seq_id_1770	3890
seq_id_1907	32219
seq_id_2769	103621
seq_id_1753	207587
seq_id_2217	139725
seq_id_2748	64217
seq_id_3774	88227
seq_id_1337	138704
seq_id_2881	182898
seq_id_848	53682
seq_id_4256	101846
seq_id_20	107319
seq_id_2330	131448
seq_id_1720	6616
seq_id_2650	26307
seq_id_2742	42705
seq_id_179	12576
seq_id_3502	35392
seq_id_1679	145340
seq_id_1832	39523
seq_id_10	13276
seq_id_3989	68564
seq_id_3861	33856
seq_id_1036	46475
seq_id_1509	11345
seq_id_2147	90345
seq_id_4273	19136
seq_id_4328	297037
seq_id_3866	10906
seq_id_4289	27291
seq_id_924	54102
seq_id_262	25062
seq_id_4330	4608
seq_id_2359	36046
seq_id_1522	3134
seq_id_2323	110123
seq_id_3939	40728
seq_id_1003	161039
seq_id_4412	23054
seq_id_1374	75977
seq_id_2412	78199
seq_id_2508	26746
seq_id_3927	79149
seq_id_2274	108174
seq_id_3873	208540
seq_id_2639	12065
seq_id_1520	347924
seq_id_2819	68522
seq_id_3006	31413
seq_id_2235	261544
seq_id_47	199129
seq_id_3903	1966
seq_id_776	122806
seq_id_820	62625
seq_id_243	62609
seq_id_145	333369
seq_id_4409	99111
seq_id_1559	7231
seq_id_4020	100367
seq_id_1568	234429
seq_id_2391	405198
seq_id_4199	78316
seq_id_1653	3819
seq_id_235	106810
seq_id_2594	21492
seq_id_2956	138723
seq_id_1621	18746
seq_id_158	23091
seq_id_4428	191318
seq_id_1838	71529
seq_id_4198	254259
seq_id_3058	59998
seq_id_2679	144467
seq_id_3583	153073
seq_id_2491	30325
seq_id_1171	56118
seq_id_4168	228674
seq_id_4223	23312
seq_id_88	25473
seq_id_2980	19175
seq_id_3822	14729
seq_id_1644	12647
seq_id_1276	89192
seq_id_300	22079
seq_id_2506	81675
seq_id_2671	65872
seq_id_3793	112778
seq_id_1286	146282
seq_id_3085	179326
seq_id_3284	46059
seq_id_1292	110203
seq_id_3201	268218
seq_id_951	13518
seq_id_1053	37911
seq_id_1295	60741
seq_id_2568	540008
seq_id_1479	32514
seq_id_3485	58395
seq_id_2749	28056
seq_id_2475	58710
seq_id_560	19746
seq_id_3218	99272
seq_id_3732	195426
seq_id_595	113387
seq_id_2193	10882
seq_id_2564	151191
seq_id_1895	249499
seq_id_3547	658032
seq_id_885	24107
seq_id_706	216123
seq_id_2102	95106
seq_id_1570	9124
seq_id_1739	409419
seq_id_3139	169961
seq_id_2718	104997
seq_id_2378	69393
seq_id_2276	23297
seq_id_3727	18082
seq_id_2518	8479
seq_id_3020	30841
seq_id_4229	18425
seq_id_4001	254621
seq_id_2450	39865
seq_id_2253	28231
seq_id_1154	1122
seq_id_2935	200206
seq_id_2418	15169
seq_id_3229	7622
seq_id_1680	76592
seq_id_1297	18022
seq_id_66	46642
seq_id_2968	110278
seq_id_3907	258499
seq_id_3536	4161
seq_id_14	98293
seq_id_1540	169369
seq_id_3823	57649
seq_id_3968	67449
seq_id_1467	45739
seq_id_2616	85587
seq_id_438	89625
seq_id_847	65339
seq_id_2608	45106
seq_id_405	85158
seq_id_1081	9816
seq_id_2964	19534
seq_id_747	112840
seq_id_2157	1935
seq_id_1000	70462
seq_id_1301	298627
seq_id_1955	133154
seq_id_4354	194153
seq_id_2596	152321
seq_id_707	136187
seq_id_3619	27726
seq_id_4348	522
seq_id_753	237579
seq_id_1685	15037
seq_id_3943	99187
seq_id_3978	241268
seq_id_2526	71205
seq_id_1091	74896
seq_id_3465	47872
seq_id_1262	77324
seq_id_1488	28255
seq_id_4087	365743
seq_id_4186	106122
seq_id_154	128188
seq_id_3872	40109
seq_id_353	55109
seq_id_4100	91112
seq_id_1476	54628
seq_id_3839	36489
seq_id_1376	8919
seq_id_1853	67567
seq_id_2677	100945
seq_id_3406	9423
seq_id_3438	33720
seq_id_3163	201475
seq_id_4208	32307
seq_id_1867	86393
seq_id_4384	55055
seq_id_3787	68096
seq_id_2300	14527
seq_id_167	22621
seq_id_3893	53547
seq_id_3845	36047
seq_id_1659	158382
seq_id_2053	41647
seq_id_2601	47432
seq_id_2855	208288
seq_id_4165	9054
seq_id_3595	6668
seq_id_3575	29725
seq_id_60	63586
seq_id_2268	20523
seq_id_1530	150688
seq_id_4192	94307
seq_id_4083	198337
seq_id_2961	286530
seq_id_4234	25517
seq_id_4105	57584
seq_id_3904	38929
seq_id_1418	14893
seq_id_3991	247732
seq_id_4376	291521
seq_id_3014	134977
seq_id_1040	51747
seq_id_1344	99151
seq_id_3844	55959
seq_id_2035	98100
seq_id_4141	5760
seq_id_265	7943
seq_id_3274	823
seq_id_18	110959
seq_id_653	91541
seq_id_1900	167976
seq_id_3289	7691
seq_id_2146	90638
seq_id_2574	180287
seq_id_4059	74621
seq_id_1247	34349
seq_id_2612	54687
seq_id_4018	208093
seq_id_2849	57865
seq_id_2938	117091
seq_id_1324	65266
seq_id_3096	82780
seq_id_2001	5371
seq_id_2488	110072
seq_id_1545	55639
seq_id_2389	62553
seq_id_192	125998
seq_id_2492	393743
seq_id_29	6510
seq_id_875	44328
seq_id_1428	914
seq_id_3519	11352
seq_id_1615	14838
seq_id_1623	135976
seq_id_2528	26993
seq_id_1109	242394
seq_id_211	21936
seq_id_2917	38269
seq_id_1232	54324
seq_id_3335	124924
seq_id_3980	41794
seq_id_1163	6553
seq_id_1961	320894
seq_id_4458	50299
seq_id_3592	42027
seq_id_3826	34660
seq_id_2758	321757
seq_id_193	13822
