fragment_id	length
seq_id_1604	1008
seq_id_3824	3204
seq_id_4361	3274
seq_id_353	4324
seq_id_3380	11407
seq_id_4714	1603
seq_id_6981	28867
seq_id_4712	1235
seq_id_10319	1034
seq_id_4208	14010
seq_id_9507	1128
seq_id_4378	1478
seq_id_10998	23907
seq_id_5019	1354
seq_id_144	741
seq_id_1764	1153
seq_id_6546	20597
seq_id_377	4027
seq_id_9746	8332
seq_id_2196	7821
seq_id_4320	2135
seq_id_10231	528
seq_id_8943	513
seq_id_1021	4224
seq_id_1569	18418
seq_id_4638	15751
seq_id_4235	667
seq_id_3062	14189
seq_id_7145	4815
seq_id_7248	21208
seq_id_11380	8308
seq_id_7217	20952
seq_id_1917	91179
seq_id_10356	11991
seq_id_2605	517
seq_id_5822	4433
seq_id_8418	2459
seq_id_1381	8584
seq_id_1031	880
seq_id_7301	2128
seq_id_1819	6769
seq_id_3273	8977
seq_id_10292	2032
seq_id_11246	5374
seq_id_4397	21636
seq_id_2092	4636
seq_id_10077	1751
seq_id_2034	8768
seq_id_8743	4483
seq_id_10904	3769
seq_id_2475	27393
seq_id_2869	3881
seq_id_7338	21207
seq_id_3578	964
seq_id_11069	3147
seq_id_1232	7787
seq_id_7947	2020
seq_id_1363	3518
seq_id_8262	2423
seq_id_7363	2320
seq_id_3461	20222
seq_id_6342	2155
seq_id_7048	1475
seq_id_7704	4375
seq_id_5786	11332
seq_id_1935	35322
seq_id_11352	979
seq_id_8251	3255
seq_id_7468	877
seq_id_5290	2830
seq_id_1260	13837
seq_id_7390	1829
seq_id_4414	7360
seq_id_5251	4567
seq_id_10142	2721
seq_id_8774	6476
seq_id_8969	3695
seq_id_9275	1065
seq_id_6845	690
seq_id_9286	8320
seq_id_8460	4003
seq_id_9489	51296
seq_id_4651	8094
seq_id_9802	6943
seq_id_3433	2620
seq_id_8884	1180
seq_id_821	2454
seq_id_9725	3084
seq_id_8978	7488
seq_id_2294	5301
seq_id_9516	2109
seq_id_1059	3754
seq_id_6656	996
seq_id_5848	639
seq_id_7053	32382
seq_id_8425	21163
seq_id_344	2290
seq_id_2566	45176
seq_id_11788	788
seq_id_9585	5348
seq_id_9139	1714
seq_id_8819	6491
seq_id_9010	6065
seq_id_4553	50161
seq_id_5723	6126
seq_id_6193	2946
seq_id_4657	9739
seq_id_2353	672
seq_id_2058	10852
seq_id_11444	792
seq_id_3076	1279
seq_id_5916	3992
seq_id_2694	2853
seq_id_9015	156040
seq_id_4380	4331
seq_id_4589	1763
seq_id_6864	6996
seq_id_8962	20310
seq_id_297	26487
seq_id_9880	1965
seq_id_7222	24333
seq_id_9528	1563
seq_id_2207	15185
seq_id_755	4084
seq_id_310	7206
seq_id_7429	3407
seq_id_4062	12857
seq_id_7165	1851
seq_id_8503	16371
seq_id_2991	3330
seq_id_8648	3879
seq_id_522	6380
seq_id_6197	996
seq_id_8260	1069
seq_id_8162	1564
seq_id_1826	2561
seq_id_2132	18455
seq_id_4467	3410
seq_id_2760	4907
seq_id_10822	2773
seq_id_6118	2046
seq_id_2631	9896
seq_id_11706	2637
seq_id_5356	2156
seq_id_10921	2037
seq_id_4439	5511
seq_id_4671	18597
seq_id_10326	534
seq_id_11593	4116
seq_id_11042	2013
seq_id_7294	4753
seq_id_8430	1878
seq_id_6349	2336
seq_id_4481	6095
seq_id_4221	56511
seq_id_883	4214
seq_id_2624	39417
seq_id_424	17713
seq_id_11669	1111
seq_id_1903	1371
seq_id_10194	2317
seq_id_917	1113
seq_id_280	4346
seq_id_9591	16727
seq_id_9677	4580
seq_id_9626	504
seq_id_8741	1304
seq_id_9133	1879
seq_id_6639	2498
seq_id_221	5429
seq_id_10371	7332
seq_id_10190	1310
seq_id_2476	2767
seq_id_1870	1672
seq_id_8113	1023
seq_id_10256	36903
seq_id_2451	4325
seq_id_8504	11451
seq_id_2731	28489
seq_id_3198	1874
seq_id_2551	1212
seq_id_3790	1852
seq_id_11488	19079
seq_id_9488	25162
seq_id_7249	2868
seq_id_9814	6651
seq_id_4248	20617
seq_id_5333	81667
seq_id_9066	36844
seq_id_4394	69144
seq_id_8660	3940
seq_id_3580	2607
seq_id_5011	1955
seq_id_8119	22886
seq_id_9297	813
seq_id_10910	1142
seq_id_471	2950
seq_id_3132	4497
seq_id_4406	30463
seq_id_10675	17372
seq_id_3033	4290
seq_id_10702	4068
seq_id_1475	2117
seq_id_315	7001
seq_id_1185	22557
seq_id_10285	898
seq_id_7927	22197
seq_id_3465	4313
seq_id_8487	2973
seq_id_44	19863
seq_id_1463	5865
seq_id_10906	71679
seq_id_9154	825
seq_id_2553	629
seq_id_8959	3338
seq_id_10646	1872
seq_id_10261	2528
seq_id_4010	14149
seq_id_1565	1177
seq_id_9200	16341
seq_id_198	1337
seq_id_2507	5555
seq_id_3610	47601
seq_id_9188	11853
seq_id_3360	3822
seq_id_8361	11993
seq_id_2827	959
seq_id_601	1276
seq_id_1104	5455
seq_id_4234	581
seq_id_9068	4141
seq_id_2364	3905
seq_id_9485	939
seq_id_9982	31735
seq_id_9319	1882
seq_id_8287	8750
seq_id_6833	9888
seq_id_2901	16127
seq_id_3684	2699
seq_id_8143	16308
seq_id_6857	93284
seq_id_11167	31235
seq_id_10227	537
seq_id_10119	1271
seq_id_11286	615
seq_id_8861	4110
seq_id_4254	1077
seq_id_828	2501
seq_id_5835	858
seq_id_770	4115
seq_id_3669	1791
seq_id_1425	5347
seq_id_4468	25559
seq_id_11104	1182
seq_id_729	5416
seq_id_5888	24301
seq_id_8357	8241
seq_id_1409	12178
seq_id_3663	924
seq_id_11735	641
seq_id_1915	1846
seq_id_9503	2235
seq_id_7117	5768
seq_id_10360	1778
seq_id_9238	32101
seq_id_8995	40903
seq_id_7209	12608
seq_id_9729	3564
seq_id_7395	1630
seq_id_7560	720
seq_id_6330	24336
seq_id_1719	1541
seq_id_2481	1832
seq_id_9498	539
seq_id_1452	641
seq_id_7122	10062
seq_id_425	2588
seq_id_10230	1042
seq_id_2610	3847
seq_id_8737	2033
seq_id_405	2848
seq_id_11624	618
seq_id_9142	2242
seq_id_8168	14516
seq_id_2779	11498
seq_id_11414	16844
seq_id_1041	918
seq_id_11243	1848
seq_id_10790	42793
seq_id_6252	5243
seq_id_11230	904
seq_id_3153	3503
seq_id_4488	1830
seq_id_10875	8085
seq_id_8350	605
seq_id_627	1767
seq_id_8557	2237
seq_id_10111	2185
seq_id_7531	676
seq_id_8961	2897
seq_id_5735	1651
seq_id_586	3745
seq_id_3014	5815
seq_id_5623	2676
seq_id_8068	2554
seq_id_2379	803
seq_id_7488	29245
seq_id_6427	580
seq_id_7144	4740
seq_id_11796	1780
seq_id_3692	1409
seq_id_5754	659
seq_id_6135	967
seq_id_7210	3918
seq_id_3028	2015
seq_id_11091	3959
seq_id_6067	2618
seq_id_7358	5177
seq_id_4130	7580
seq_id_5088	896
seq_id_2848	8177
seq_id_3037	5070
seq_id_2098	66963
seq_id_6276	3219
seq_id_2639	6347
seq_id_11187	4232
seq_id_7385	4970
seq_id_3437	2324
seq_id_10556	15747
seq_id_762	3470
seq_id_465	845
seq_id_3185	1945
seq_id_8807	17633
seq_id_4774	3036
seq_id_5842	81576
seq_id_5645	930
seq_id_329	3824
seq_id_4698	9184
seq_id_11610	1230
seq_id_660	43813
seq_id_3336	1992
seq_id_7490	1375
seq_id_2344	7127
seq_id_8684	670
seq_id_8602	1038
seq_id_7776	1798
seq_id_7911	18876
seq_id_9202	2421
seq_id_7471	48577
seq_id_6877	1619
seq_id_206	18719
seq_id_2361	742
seq_id_2876	795
seq_id_8767	502
seq_id_2526	19229
seq_id_8449	1112
seq_id_2810	1516
seq_id_6034	2961
seq_id_6164	17960
seq_id_1924	1312
seq_id_6982	24357
seq_id_18	3483
seq_id_3209	4380
seq_id_7516	619
seq_id_2408	2148
seq_id_4815	42236
seq_id_9368	1470
seq_id_7328	1991
seq_id_9098	5746
seq_id_9317	1216
seq_id_10941	49547
seq_id_2376	3389
seq_id_10514	1512
seq_id_1632	12436
seq_id_3521	4859
seq_id_445	875
seq_id_8173	572
seq_id_243	3130
seq_id_121	522
seq_id_11157	7248
seq_id_498	13076
seq_id_4510	6324
seq_id_5721	2003
seq_id_10677	4223
seq_id_1440	1506
seq_id_3979	14072
seq_id_6929	10841
seq_id_3552	1255
seq_id_3061	6419
seq_id_8944	25813
seq_id_1688	64043
seq_id_2707	1718
seq_id_6554	5428
seq_id_165	5252
seq_id_8342	1438
seq_id_8904	1011
seq_id_11692	19683
seq_id_7793	1758
seq_id_9923	63612
seq_id_2047	9114
seq_id_3115	1543
seq_id_945	37521
seq_id_6778	40228
seq_id_4952	16589
seq_id_387	1607
seq_id_6032	11133
seq_id_10891	3586
seq_id_1707	4452
seq_id_1622	3467
seq_id_7808	3414
seq_id_7206	8606
seq_id_6221	6815
seq_id_10489	2942
seq_id_1529	48171
seq_id_8484	2171
seq_id_6076	30970
seq_id_10092	2306
seq_id_4162	757
seq_id_5793	1124
seq_id_9030	9182
seq_id_7511	6544
seq_id_5181	9996
seq_id_5298	2235
seq_id_6429	4950
seq_id_4827	628
seq_id_5818	1193
seq_id_4874	4268
seq_id_8031	1731
seq_id_8498	3764
seq_id_4171	35220
seq_id_9157	6485
seq_id_5375	4478
seq_id_9462	7356
seq_id_2415	808
seq_id_3839	1021
seq_id_3137	2195
seq_id_2898	6455
seq_id_9324	23641
seq_id_1538	724
seq_id_3140	13143
seq_id_6435	3431
seq_id_6462	898
seq_id_6272	5377
seq_id_291	809
seq_id_5262	1428
seq_id_8139	2387
seq_id_10289	12012
seq_id_2846	103788
seq_id_11025	1025
seq_id_11034	24913
seq_id_9544	4910
seq_id_8062	5987
seq_id_6704	3442
seq_id_3385	2160
seq_id_9446	13498
seq_id_10081	3170
seq_id_9504	4012
seq_id_5621	3485
seq_id_9566	12441
seq_id_84	6161
seq_id_5410	1071
seq_id_8624	4868
seq_id_2911	2329
seq_id_4917	3670
seq_id_6432	1373
seq_id_403	4755
seq_id_794	9635
seq_id_667	3376
seq_id_11386	7240
seq_id_1324	11149
seq_id_2008	5869
seq_id_4083	13831
seq_id_9812	2881
seq_id_6591	2145
seq_id_4943	6100
seq_id_10018	669
seq_id_4504	2940
seq_id_6178	2611
seq_id_11791	3854
seq_id_485	605
seq_id_490	5447
seq_id_2427	818
seq_id_5665	842
seq_id_8641	8229
seq_id_9295	1582
seq_id_436	14884
seq_id_8150	6637
seq_id_9438	4810
seq_id_8123	22214
seq_id_2015	2010
seq_id_4596	2641
seq_id_1299	5132
seq_id_2973	1294
seq_id_4015	11265
seq_id_8246	846
seq_id_1541	813
seq_id_10363	1221
seq_id_7423	2946
seq_id_5340	595
seq_id_10355	5471
seq_id_11710	8594
seq_id_9499	506
seq_id_8635	529
seq_id_420	4028
seq_id_9826	7406
seq_id_3689	1657
seq_id_7760	3736
seq_id_5249	3592
seq_id_5926	7041
seq_id_685	4264
seq_id_3376	4481
seq_id_4627	4339
seq_id_4296	5007
seq_id_745	3322
seq_id_142	1819
seq_id_4529	1195
seq_id_9975	16304
seq_id_6764	13860
seq_id_9977	9874
seq_id_9745	9389
seq_id_913	91912
seq_id_4072	2533
seq_id_6265	899
seq_id_11514	3761
seq_id_8663	2544
seq_id_9676	18935
seq_id_4902	11725
seq_id_1228	14654
seq_id_8787	645
seq_id_3359	1934
seq_id_9078	653
seq_id_2393	20216
seq_id_3133	27636
seq_id_6997	684
seq_id_1131	1544
seq_id_11532	2037
seq_id_9943	16700
seq_id_147	2073
seq_id_2889	883
seq_id_4570	1485
seq_id_5195	23978
seq_id_6362	1503
seq_id_9146	1376
seq_id_7937	3900
seq_id_53	10046
seq_id_8448	1579
seq_id_6747	1810
seq_id_2127	2102
seq_id_8687	1971
seq_id_4144	35065
seq_id_697	3207
seq_id_3352	1276
seq_id_6127	4496
seq_id_9784	4395
seq_id_10169	2525
seq_id_6518	8893
seq_id_1371	3611
seq_id_8069	2771
seq_id_5265	851
seq_id_269	1062
seq_id_1064	647
seq_id_3505	3184
seq_id_2195	2014
seq_id_6399	2520
seq_id_3440	810
seq_id_2194	1323
seq_id_6254	10764
seq_id_11541	28325
seq_id_78	73248
seq_id_1158	12892
seq_id_7710	22756
seq_id_5048	322223
seq_id_6761	836
seq_id_11725	2587
seq_id_9833	12386
seq_id_5393	713
seq_id_2557	15863
seq_id_4775	1178
seq_id_6401	2480
seq_id_10820	2013
seq_id_10110	10887
seq_id_916	1260
seq_id_9318	13795
seq_id_1079	765
seq_id_10417	4539
seq_id_9487	3426
seq_id_3715	4861
seq_id_3702	544
seq_id_8709	14342
seq_id_7779	8986
seq_id_10775	1139
seq_id_3163	5889
seq_id_4526	27017
seq_id_9115	11095
seq_id_6027	1481
seq_id_5628	21860
seq_id_10992	5420
seq_id_1635	8226
seq_id_492	1305
seq_id_7296	10626
seq_id_5114	3010
seq_id_3055	65643
seq_id_7418	654
seq_id_8343	1504
seq_id_6180	2077
seq_id_4041	995
seq_id_5798	3612
seq_id_5972	1751
seq_id_7655	2783
seq_id_3430	2436
seq_id_1779	11287
seq_id_10338	2537
seq_id_1585	18877
seq_id_8525	1592
seq_id_7877	2407
seq_id_9017	854
seq_id_1398	5865
seq_id_5653	1650
seq_id_5036	56664
seq_id_9612	27313
seq_id_3221	2610
seq_id_6269	851
seq_id_9559	711
seq_id_5175	2766
seq_id_11365	18091
seq_id_11712	1546
seq_id_1133	901
seq_id_2842	14079
seq_id_8907	2372
seq_id_9330	6975
seq_id_2596	9232
seq_id_3234	3586
seq_id_3245	1359
seq_id_3192	3203
seq_id_6267	3811
seq_id_3727	6236
seq_id_5949	16578
seq_id_9449	1335
seq_id_2997	2379
seq_id_9593	1062
seq_id_6660	3231
seq_id_11236	9880
seq_id_10874	2906
seq_id_10374	16318
seq_id_6355	12126
seq_id_4246	24442
seq_id_10482	787
seq_id_8345	15834
seq_id_10678	16361
seq_id_4578	1069
seq_id_8482	1817
seq_id_6105	3929
seq_id_10605	34820
seq_id_7659	2249
seq_id_5515	934
seq_id_876	994
seq_id_8089	6803
seq_id_9532	2389
seq_id_10015	3183
seq_id_11375	1101
seq_id_4877	4816
seq_id_8665	822
seq_id_1824	608
seq_id_7599	1912
seq_id_802	30127
seq_id_6732	2172
seq_id_6354	1798
seq_id_9974	6359
seq_id_1206	5226
seq_id_6000	759
seq_id_11506	812
seq_id_6640	5992
seq_id_8671	4560
seq_id_3495	10080
seq_id_6953	1543
seq_id_6894	1221
seq_id_11150	6700
seq_id_9011	1814
seq_id_5914	3398
seq_id_10704	577
seq_id_3634	1391
seq_id_6447	37787
seq_id_9996	4120
seq_id_6729	25521
seq_id_2880	2425
seq_id_9646	1061
seq_id_6555	2496
seq_id_8271	36143
seq_id_3601	2530
seq_id_6305	580
seq_id_935	3561
seq_id_5108	31430
seq_id_2797	1384
seq_id_5838	7088
seq_id_10395	6489
seq_id_3504	22219
seq_id_3006	1943
seq_id_9671	2132
seq_id_1375	2202
seq_id_1998	18211
seq_id_5814	680
seq_id_9661	530
seq_id_4844	3343
seq_id_7211	550
seq_id_1378	9646
seq_id_1486	2117
seq_id_5041	1159
seq_id_11036	3960
seq_id_7640	1250
seq_id_4925	4599
seq_id_11448	3889
seq_id_8956	12200
seq_id_1233	601
seq_id_2106	2897
seq_id_7119	160270
seq_id_6731	1604
seq_id_8401	1842
seq_id_4375	863
seq_id_4559	4542
seq_id_6143	6908
seq_id_8329	804
seq_id_10575	2891
seq_id_6051	4750
seq_id_2279	3107
seq_id_3165	1364
seq_id_7139	1648
seq_id_964	1821
seq_id_4745	17005
seq_id_6543	719
seq_id_2048	7048
seq_id_9219	8384
seq_id_9777	1523
seq_id_8479	10072
seq_id_102	1212
seq_id_3805	34256
seq_id_2681	4371
seq_id_10942	4267
seq_id_9159	66817
seq_id_9471	2901
seq_id_4026	2902
seq_id_59	9481
seq_id_9131	12036
seq_id_3254	10132
seq_id_9002	16035
seq_id_3586	97073
seq_id_9903	4115
seq_id_5227	1946
seq_id_278	2457
seq_id_10467	1501
seq_id_5311	7782
seq_id_8337	256695
seq_id_6440	3140
seq_id_228	649
seq_id_11161	8098
seq_id_2002	23688
seq_id_1191	7099
seq_id_6361	579
seq_id_6655	4641
seq_id_9251	4606
seq_id_2641	1832
seq_id_10987	2618
seq_id_8046	983
seq_id_6294	50145
seq_id_1662	20274
seq_id_2143	6056
seq_id_1813	5506
seq_id_5536	21365
seq_id_10742	1874
seq_id_3096	12320
seq_id_2199	1511
seq_id_6045	2054
seq_id_9377	4456
seq_id_10207	1264
seq_id_10446	1938
seq_id_657	824
seq_id_11613	812
seq_id_5395	68541
seq_id_6605	738
seq_id_10275	2398
seq_id_8036	3269
seq_id_2130	36429
seq_id_3982	1344
seq_id_1850	15274
seq_id_5257	13141
seq_id_5920	2667
seq_id_6988	1704
seq_id_2419	918
seq_id_4126	14594
seq_id_10593	14927
seq_id_4181	6787
seq_id_9911	3127
seq_id_9266	1093
seq_id_3333	1592
seq_id_1683	862
seq_id_4824	11912
seq_id_7509	16225
seq_id_5963	634
seq_id_2877	56631
seq_id_887	3568
seq_id_1684	8448
seq_id_3847	1794
seq_id_8851	19878
seq_id_4845	29073
seq_id_2919	3084
seq_id_11626	9829
seq_id_9639	5276
seq_id_6866	19552
seq_id_6745	2741
seq_id_3647	2710
seq_id_6767	6778
seq_id_5693	13172
seq_id_5632	33365
seq_id_5688	11267
seq_id_11223	4266
seq_id_10745	3287
seq_id_3930	17042
seq_id_8315	19207
seq_id_2378	1160
seq_id_853	11411
seq_id_4155	793
seq_id_11469	15867
seq_id_3104	1891
seq_id_9558	1688
seq_id_10197	2206
seq_id_8243	5658
seq_id_2042	3835
seq_id_6416	5282
seq_id_4527	3493
seq_id_8106	850
seq_id_6280	9297
seq_id_5166	2357
seq_id_10598	12099
seq_id_4480	8255
seq_id_5651	27968
seq_id_9821	636
seq_id_1890	2368
seq_id_11109	8046
seq_id_10370	4376
seq_id_2705	11898
seq_id_1140	1588
seq_id_8159	17889
seq_id_11277	13569
seq_id_4911	1189
seq_id_1490	7932
seq_id_10974	8356
seq_id_6900	2381
seq_id_10334	1333
seq_id_11451	3854
seq_id_9819	3523
seq_id_4873	1819
seq_id_877	898
seq_id_10042	6211
seq_id_10396	564
seq_id_348	227029
seq_id_4156	587
seq_id_715	2610
seq_id_6567	748
seq_id_5174	117271
seq_id_8450	6786
seq_id_8467	1240
seq_id_4705	14363
seq_id_2462	4747
seq_id_5140	887
seq_id_843	1872
seq_id_10039	510
seq_id_1222	514
seq_id_6698	29211
seq_id_10412	9332
seq_id_1713	929
seq_id_6853	576
seq_id_11317	4522
seq_id_7370	1660
seq_id_9552	3519
seq_id_819	9129
seq_id_3619	20897
seq_id_10528	4976
seq_id_7355	920
seq_id_282	9091
seq_id_6189	2080
seq_id_7770	63404
seq_id_7602	36039
seq_id_7712	36344
seq_id_4473	5155
seq_id_5286	1472
seq_id_7845	1796
seq_id_7149	3546
seq_id_4771	11456
seq_id_869	3546
seq_id_10211	29162
seq_id_3607	1757
seq_id_5921	2193
seq_id_5285	7863
seq_id_11219	50981
seq_id_10695	3276
seq_id_2464	996
seq_id_1861	661
seq_id_1735	5346
seq_id_5494	2149
seq_id_43	22100
seq_id_8219	7270
seq_id_11312	5158
seq_id_11189	23228
seq_id_10817	3911
seq_id_1652	13457
seq_id_10255	892
seq_id_1651	2189
seq_id_3088	1221
seq_id_183	2718
seq_id_7677	4739
seq_id_547	3682
seq_id_5820	13862
seq_id_1335	2305
seq_id_9227	11174
seq_id_413	997
seq_id_4900	56124
seq_id_4261	6829
seq_id_192	1325
seq_id_1497	2316
seq_id_4970	22644
seq_id_8274	20930
seq_id_7256	1415
seq_id_8975	38522
seq_id_7459	3949
seq_id_10188	1150
seq_id_1831	6400
seq_id_1093	10763
seq_id_10193	24685
seq_id_7191	880
seq_id_1052	3452
seq_id_11440	1867
seq_id_10648	553
seq_id_863	4347
seq_id_5015	591
seq_id_8405	4580
seq_id_8088	596
seq_id_9169	4794
seq_id_8837	3141
seq_id_6121	619
seq_id_9780	9984
seq_id_4172	1533
seq_id_2340	1652
seq_id_9525	5853
seq_id_11031	678
seq_id_825	16827
seq_id_8396	1917
seq_id_1156	2625
seq_id_295	2473
seq_id_861	2676
seq_id_6651	13021
seq_id_10491	1566
seq_id_6743	2340
seq_id_4926	8674
seq_id_351	1342
seq_id_9234	1029
seq_id_6473	12451
seq_id_665	568
seq_id_7742	876
seq_id_1152	1812
seq_id_5726	16816
seq_id_4424	2906
seq_id_11351	44480
seq_id_3011	1138
seq_id_10573	3426
seq_id_7554	21410
seq_id_2674	676
seq_id_8326	108786
seq_id_1084	6004
seq_id_10046	2616
seq_id_3070	4711
seq_id_2037	2364
seq_id_1383	3124
seq_id_7928	3870
seq_id_3632	3571
seq_id_8735	4084
seq_id_11818	3305
seq_id_10738	791
seq_id_323	3123
seq_id_11085	6526
seq_id_4450	5859
seq_id_4948	978
seq_id_6890	593
seq_id_7551	5596
seq_id_3868	2712
seq_id_3981	3275
seq_id_9576	1297
seq_id_4700	2748
seq_id_9187	4085
seq_id_6437	2602
seq_id_4808	2473
seq_id_5357	20730
seq_id_5072	49656
seq_id_11838	13901
seq_id_2512	3675
seq_id_9090	2932
seq_id_10626	1260
seq_id_6618	581
seq_id_767	98899
seq_id_7444	27239
seq_id_4446	840
seq_id_985	13234
seq_id_5113	1730
seq_id_8432	700
seq_id_9280	3737
seq_id_8521	23649
seq_id_722	1824
seq_id_1868	23694
seq_id_11071	836
seq_id_4047	4760
seq_id_8942	61090
seq_id_1897	10805
seq_id_7870	1853
seq_id_6008	933
seq_id_5975	5226
seq_id_2105	16192
seq_id_11427	5038
seq_id_3182	18600
seq_id_771	14256
seq_id_4108	2394
seq_id_7115	10483
seq_id_1760	6759
seq_id_538	3171
seq_id_1270	11640
seq_id_8442	14390
seq_id_3501	3362
seq_id_1947	692
seq_id_1745	568
seq_id_444	25090
seq_id_8863	1888
seq_id_2900	1058
seq_id_8510	856
seq_id_6542	2310
seq_id_10971	8380
seq_id_8118	2785
seq_id_8300	1680
seq_id_3039	3369
seq_id_572	2973
seq_id_8146	3389
seq_id_955	25631
seq_id_4229	13525
seq_id_5093	1319
seq_id_1530	22258
seq_id_3678	39090
seq_id_10265	1904
seq_id_11068	2038
seq_id_10597	5979
seq_id_8380	1221
seq_id_969	3210
seq_id_816	674
seq_id_3560	4310
seq_id_7147	2132
seq_id_6011	30985
seq_id_6949	16347
seq_id_6371	6497
seq_id_5973	555
seq_id_8591	3299
seq_id_3819	908
seq_id_1254	689
seq_id_99	110539
seq_id_7542	1670
seq_id_73	787
seq_id_9370	8280
seq_id_1238	40622
seq_id_6617	62078
seq_id_4175	991
seq_id_11006	8285
seq_id_11175	4465
seq_id_6612	12128
seq_id_3157	2457
seq_id_3828	3524
seq_id_4239	33037
seq_id_139	4717
seq_id_3743	127867
seq_id_8039	927
seq_id_1149	5087
seq_id_673	1674
seq_id_2589	3072
seq_id_9207	1223
seq_id_5612	3762
seq_id_3708	571
seq_id_1493	4195
seq_id_7493	45550
seq_id_11395	6069
seq_id_10266	1120
seq_id_4305	18887
seq_id_8805	18437
seq_id_8507	2117
seq_id_4114	4384
seq_id_10674	6731
seq_id_10472	3102
seq_id_6835	5498
seq_id_2149	9954
seq_id_2435	24025
seq_id_7687	931
seq_id_4073	1388
seq_id_7225	33710
seq_id_10972	21026
seq_id_7788	1708
seq_id_7836	6380
seq_id_6015	1712
seq_id_7340	5243
seq_id_6600	3718
seq_id_5664	2706
seq_id_5813	6276
seq_id_11777	7661
seq_id_9252	43606
seq_id_9101	6320
seq_id_3872	1940
seq_id_9151	708
seq_id_10135	11903
seq_id_2222	5919
seq_id_10791	1053
seq_id_3723	714
seq_id_7620	367241
seq_id_1511	2163
seq_id_1336	210650
seq_id_4090	2355
seq_id_5406	19998
seq_id_4753	14313
seq_id_3201	11651
seq_id_1198	1162
seq_id_11671	3395
seq_id_4996	23433
seq_id_82	1000
seq_id_4639	5963
seq_id_1717	8598
seq_id_9403	16808
seq_id_6083	8054
seq_id_3725	1778
seq_id_4343	4468
seq_id_10351	6123
seq_id_1292	10090
seq_id_1672	3366
seq_id_7156	812
seq_id_8402	15778
seq_id_2906	2521
seq_id_4120	2317
seq_id_1987	21321
seq_id_9476	580
seq_id_8858	4310
seq_id_8302	20188
seq_id_9867	581
seq_id_4809	973
seq_id_8204	469860
seq_id_7736	6379
seq_id_10965	6445
seq_id_982	4198
seq_id_4689	575
seq_id_3748	1145
seq_id_4071	578
seq_id_3422	782
seq_id_11785	6307
seq_id_2247	2899
seq_id_4927	2617
seq_id_1341	1886
seq_id_4263	12691
seq_id_4391	6045
seq_id_695	3120
seq_id_10223	2218
seq_id_3767	21395
seq_id_4546	6302
seq_id_9712	5182
seq_id_6985	3213
seq_id_5312	590
seq_id_6571	37959
seq_id_6313	11303
seq_id_10235	549
seq_id_10766	4819
seq_id_10560	2685
seq_id_3540	2659
seq_id_4487	7114
seq_id_92	3128
seq_id_584	17493
seq_id_11594	5274
seq_id_6508	612
seq_id_8831	4868
seq_id_8785	1244
seq_id_6573	4084
seq_id_3378	1362
seq_id_8769	3084
seq_id_1571	1828
seq_id_11717	1005
seq_id_4347	8365
seq_id_8330	34928
seq_id_9245	6391
seq_id_8468	3609
seq_id_9141	10167
seq_id_5274	988
seq_id_11758	3800
seq_id_10859	15408
seq_id_639	2179
seq_id_8555	12022
seq_id_4022	812
seq_id_1479	921
seq_id_10040	7787
seq_id_2774	1699
seq_id_2577	18046
seq_id_10302	1536
seq_id_9680	26668
seq_id_6501	27268
seq_id_5757	38290
seq_id_725	2072
seq_id_8115	4513
seq_id_1011	3205
seq_id_11067	15371
seq_id_6549	862
seq_id_5755	4171
seq_id_8673	1735
seq_id_10871	3138
seq_id_8855	830
seq_id_9413	1552
seq_id_1160	225522
seq_id_10894	20972
seq_id_3381	2636
seq_id_8873	18107
seq_id_10034	5378
seq_id_4404	5858
seq_id_4465	6265
seq_id_10219	2663
seq_id_6524	1490
seq_id_8875	1617
seq_id_2854	35251
seq_id_6832	8126
seq_id_10935	60760
seq_id_11143	1448
seq_id_2632	1094
seq_id_10252	6668
seq_id_5983	1622
seq_id_11129	4192
seq_id_7403	1237
seq_id_8165	612
seq_id_4608	897
seq_id_11704	1455
seq_id_6106	1769
seq_id_10963	4245
seq_id_7354	692
seq_id_8328	9913
seq_id_2582	12223
seq_id_10967	2304
seq_id_240	3162
seq_id_10736	1102
seq_id_3183	4177
seq_id_339	33248
seq_id_5763	7081
seq_id_10300	2065
seq_id_8021	621
seq_id_9342	9271
seq_id_4451	53089
seq_id_1537	15558
seq_id_2816	5963
seq_id_10378	3462
seq_id_8019	1680
seq_id_5365	10708
seq_id_1802	522
seq_id_2739	2018
seq_id_1498	3314
seq_id_7654	5267
seq_id_11629	581
seq_id_3968	3226
seq_id_6205	36364
seq_id_4294	1171
seq_id_11096	4483
seq_id_10515	567
seq_id_4676	124934
seq_id_606	3039
seq_id_2288	8990
seq_id_3453	698
seq_id_8562	1932
seq_id_805	5814
seq_id_2996	8471
seq_id_477	3964
seq_id_2214	1675
seq_id_11568	7270
seq_id_9230	5928
seq_id_11677	961
seq_id_11338	4197
seq_id_4656	4528
seq_id_7494	1877
seq_id_9696	2618
seq_id_11372	1240
seq_id_11459	848
seq_id_4962	1028
seq_id_7268	1351
seq_id_571	3739
seq_id_2470	60696
seq_id_11540	3254
seq_id_8892	5365
seq_id_6552	6100
seq_id_5161	2967
seq_id_2017	801
seq_id_1804	8735
seq_id_2184	1038
seq_id_466	1055
seq_id_757	6109
seq_id_307	6527
seq_id_6122	23782
seq_id_1000	6425
seq_id_4224	1936
seq_id_1744	3414
seq_id_8905	919
